url,website,path_len,num_sign,num_upper_char,num_lower_char,num_number,edit-dis,leven-ratio,jw-dis,edit-dis,leven-ratio,jw-dis,edit-dis,leven-ratio,jw-dis
forex.eastmoney.com/,stock.eastmoney.com,20,3,0,17,0,6,0.7692307692307693,0.7353801169590644,6,0.7692307692307693,0.7353801169590644,6,0.7692307692307693,0.7353801169590644
bank.eastmoney.com/,stock.eastmoney.com,19,3,0,16,0,5,0.7894736842105263,0.7152046783625732,5,0.7894736842105263,0.7152046783625732,5,0.7894736842105263,0.7152046783625732
money.eastmoney.com/,stock.eastmoney.com,20,3,0,17,0,6,0.7692307692307693,0.6798245614035089,6,0.7692307692307693,0.6798245614035089,6,0.7692307692307693,0.6798245614035089
bond.eastmoney.com/,stock.eastmoney.com,19,3,0,16,0,5,0.7894736842105263,0.7596491228070176,5,0.7894736842105263,0.7596491228070176,5,0.7894736842105263,0.7596491228070176
guba.eastmoney.com/,stock.eastmoney.com,19,3,0,16,0,6,0.7368421052631579,0.6697994987468672,6,0.7368421052631579,0.6697994987468672,6,0.7368421052631579,0.6697994987468672
blog.eastmoney.com/,stock.eastmoney.com,19,3,0,16,0,5,0.7894736842105263,0.7929824561403508,5,0.7894736842105263,0.7929824561403508,5,0.7894736842105263,0.7929824561403508
so.eastmoney.com/,stock.eastmoney.com,17,3,0,14,0,4,0.8888888888888888,0.878734520123839,4,0.8888888888888888,0.878734520123839,4,0.8888888888888888,0.878734520123839
quote.eastmoney.com/center/mgsc.html,stock.eastmoney.com,36,5,0,31,0,21,0.5454545454545454,0.6788499025341131,21,0.5454545454545454,0.6788499025341131,21,0.5454545454545454,0.6788499025341131
quote.eastmoney.com/center/gridlist.html#us_wellknown,stock.eastmoney.com,52,7,0,46,0,38,0.4166666666666667,0.6313306852035749,38,0.4166666666666667,0.6313306852035749,38,0.4166666666666667,0.6313306852035749
quote.eastmoney.com/center/gridlist.html#forex_basic,stock.eastmoney.com,51,7,0,45,0,37,0.4225352112676056,0.6332658569500674,37,0.4225352112676056,0.6332658569500674,37,0.4225352112676056,0.6332658569500674
data.eastmoney.com/xuangu/#Yz1bZ2d4ZzAzXXxzPWdneGcwM3xzdD0tMQ==,stock.eastmoney.com,62,5,13,38,5,50,0.36585365853658536,0.5314118629908104,50,0.36585365853658536,0.5314118629908104,50,0.36585365853658536,0.5314118629908104
data.eastmoney.com/xuangu/,stock.eastmoney.com,26,4,0,22,0,13,0.6666666666666666,0.6443544759334233,13,0.6666666666666666,0.6443544759334233,13,0.6666666666666666,0.6443544759334233
data.eastmoney.com/xuangu/#Yz1bamdjZzAxXVtjel9nenpiMDEoNHwwKV18cz1qZ2NnMDF8c3Q9LTE=,stock.eastmoney.com,82,5,21,47,9,70,0.29411764705882354,0.5122877474811527,70,0.29411764705882354,0.5122877474811527,70,0.29411764705882354,0.5122877474811527
data.eastmoney.com/xuangu/#Yz1bamdjZzAyXVtnenpiMDEoNHwwKV18cz1qZ2NnMDJ8c3Q9LTE=,stock.eastmoney.com,78,5,21,44,8,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373
data.eastmoney.com/xuangu/#Yz1bamdjZzA5XVtnenpiMDEoNHwwKV18cz1qZ2NnMDl8c3Q9LTE=,stock.eastmoney.com,78,5,20,44,9,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373
data.eastmoney.com/xuangu/#Yz1bamdjZzA1XVtnenpiMDEoNHwwKV18cz1qZ2NnMDV8c3Q9LTE=,stock.eastmoney.com,78,5,21,43,9,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373
data.eastmoney.com/xuangu/#Yz1baHF6YjExKDF8MyldW2dneGcwMl18cz1nZ3hnMDJ8c3Q9LTE=,stock.eastmoney.com,78,5,20,42,11,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373
data.eastmoney.com/xuangu/#Yz1bZ2d4ZzAxXVtocXpiMTEoMXwzKV18cz1nZ3hnMDF8c3Q9LTE=,stock.eastmoney.com,78,5,22,41,10,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373,66,0.30612244897959184,0.5153379228662373
data.eastmoney.com/xuangu/#Yz1bY3pubDAyKDR8MC4wMCldW2d6emIwMSg0fDApXXxzPWN6bmwwMig0fDAuMDApfHN0PS0x,stock.eastmoney.com,98,5,32,51,11,86,0.2542372881355932,0.5025518341307815,86,0.2542372881355932,0.5025518341307815,86,0.2542372881355932,0.5025518341307815
data.eastmoney.com/xuangu/#Yz1beWxubDAxKDR8MC4wMCldW2d6emIwMSg0fDApXXxzPXlsbmwwMSg0fDAuMDApfHN0PS0x,stock.eastmoney.com,98,5,32,53,9,86,0.2542372881355932,0.5025518341307815,86,0.2542372881355932,0.5025518341307815,86,0.2542372881355932,0.5025518341307815
data.eastmoney.com/xuangu/#Yz1baHF6YjEzKDF8MyldfHM9aHF6YjEzKDF8Myl8c3Q9LTE=,stock.eastmoney.com,74,5,23,37,9,62,0.3191489361702128,0.5187134502923977,62,0.3191489361702128,0.5187134502923977,62,0.3191489361702128,0.5187134502923977
data.eastmoney.com/xuangu/#Yz1bZ2d4ZzAxXXxzPWdneGcwMXxzdD0tMQ==,stock.eastmoney.com,62,5,14,38,4,50,0.36585365853658536,0.5314118629908104,50,0.36585365853658536,0.5314118629908104,50,0.36585365853658536,0.5314118629908104
data.eastmoney.com/xuangu/#Yz1bZ2d4ZzAyXXxzPWdneGcwMnxzdD0tMQ==,stock.eastmoney.com,62,5,13,39,4,50,0.36585365853658536,0.5314118629908104,50,0.36585365853658536,0.5314118629908104,50,0.36585365853658536,0.5314118629908104
data.eastmoney.com/zjlx/detail.html?sr=1,stock.eastmoney.com,39,6,0,32,1,27,0.5084745762711864,0.577046783625731,27,0.5084745762711864,0.577046783625731,27,0.5084745762711864,0.577046783625731
quote.eastmoney.com/center/gridlist.html?sortType=J&sortRule=-1#hs_a_board,stock.eastmoney.com,72,11,3,57,1,59,0.3225806451612903,0.602773826458037,59,0.3225806451612903,0.602773826458037,59,0.3225806451612903,0.602773826458037
data.eastmoney.com/zlsj/jj.html,stock.eastmoney.com,31,5,0,26,0,18,0.6,0.613337106206376,18,0.6,0.613337106206376,18,0.6,0.613337106206376
data.eastmoney.com/zlsj/sb.html,stock.eastmoney.com,31,5,0,26,0,18,0.6,0.613337106206376,18,0.6,0.613337106206376,18,0.6,0.613337106206376
data.eastmoney.com/zlsj/qs.html,stock.eastmoney.com,31,5,0,26,0,18,0.6,0.613337106206376,18,0.6,0.613337106206376,18,0.6,0.613337106206376
data.eastmoney.com/zlsj/bx.html,stock.eastmoney.com,31,5,0,26,0,18,0.6,0.613337106206376,18,0.6,0.613337106206376,18,0.6,0.613337106206376
data.eastmoney.com/zlsj/xt.html,stock.eastmoney.com,31,5,0,26,0,18,0.6,0.613337106206376,18,0.6,0.613337106206376,18,0.6,0.613337106206376
hk.eastmoney.com/a/cggyw.html,stock.eastmoney.com,29,5,0,24,0,17,0.625,0.6312764670296431,17,0.625,0.6312764670296431,17,0.625,0.6312764670296431
global.eastmoney.com/a/cytsc.html,stock.eastmoney.com,33,5,0,28,0,18,0.5769230769230769,0.6813397129186601,18,0.5769230769230769,0.6813397129186601,18,0.5769230769230769,0.6813397129186601
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7T6cUZvEA8HUH8rDjRY4EQE=,stock.eastmoney.com,98,7,23,57,10,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7VG6iRVZh2n5IjjkTT5IxME=,stock.eastmoney.com,98,7,20,60,10,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7W7KYh3qAr257R4hA5y8eJw=,stock.eastmoney.com,98,7,16,60,14,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7bOfp6xNompXSbbP80QWF9E=,stock.eastmoney.com,98,7,18,62,10,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7TUYxUz3y2A+thPGKi2bUGg=,stock.eastmoney.com,98,7,19,61,9,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7S3yIiFeqIl5RY8cb8Wg1fg=,stock.eastmoney.com,98,7,16,63,11,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cjqdslVTrQGONiaG+Ra8y446oMzFjcTCZMXbN1rPoAc=,stock.eastmoney.com,98,7,19,65,5,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5LXpPgHQwHEl8vhC1XdCkxcPoL0gYAFj+rKs2NKBgQE=,stock.eastmoney.com,98,7,22,62,5,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7U798w9b5BXq+WUClrRxm00=,stock.eastmoney.com,98,7,16,60,13,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cjqdslVTrQGONiaG+Ra8y0LmP+CjedCYeEsDEkcia6E=,stock.eastmoney.com,98,7,18,67,3,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/bkzj/BK0478.html?stat=5,stock.eastmoney.com,41,6,2,28,5,29,0.4918032786885246,0.57109440267335,29,0.4918032786885246,0.57109440267335,29,0.4918032786885246,0.57109440267335
data.eastmoney.com/report/478yb.html,stock.eastmoney.com,36,5,0,28,3,23,0.5454545454545454,0.6059332358674464,23,0.5454545454545454,0.6059332358674464,23,0.5454545454545454,0.6059332358674464
finance.eastmoney.com/a/ccjxw.html,stock.eastmoney.com,34,5,0,29,0,19,0.5660377358490566,0.6435500515995872,19,0.5660377358490566,0.6435500515995872,19,0.5660377358490566,0.6435500515995872
quote.eastmoney.com/center/boardlist.html#boards-BK04781,stock.eastmoney.com,55,7,2,42,5,41,0.4,0.6259398496240601,41,0.4,0.6259398496240601,41,0.4,0.6259398496240601
global.eastmoney.com/a/cozsc.html,stock.eastmoney.com,33,5,0,28,0,18,0.5769230769230769,0.6813397129186601,18,0.5769230769230769,0.6813397129186601,18,0.5769230769230769,0.6813397129186601
data.eastmoney.com/report/zw_stock.jshtml?infocode=AP202103311479709753,stock.eastmoney.com,70,7,2,43,18,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169
data.eastmoney.com/report/zw_stock.jshtml?infocode=AP202103311479709752,stock.eastmoney.com,70,7,2,43,18,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169
data.eastmoney.com/report/zw_strategy.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7Tyq8aRjBpPL8o8ryoYaX5s=,stock.eastmoney.com,98,7,16,64,10,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/stock.jshtml?collectstock=true,stock.eastmoney.com,55,6,0,49,0,43,0.4,0.5530231829573934,43,0.4,0.5530231829573934,43,0.4,0.5530231829573934
data.eastmoney.com/stock/lhb.html,stock.eastmoney.com,33,5,0,28,0,20,0.5769230769230769,0.6194012493354598,20,0.5769230769230769,0.6194012493354598,20,0.5769230769230769,0.6194012493354598
data.eastmoney.com/report/zw_strategy.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7WBirGY5cNPta//Gv69aUbw=,stock.eastmoney.com,98,9,17,62,9,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/report/stock.jshtml,stock.eastmoney.com,38,5,0,33,0,25,0.5263157894736842,0.5981359649122807,25,0.5263157894736842,0.5981359649122807,25,0.5263157894736842,0.5981359649122807
data.eastmoney.com/report/zw_strategy.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7azTFG+6KQ8k403MQWVGBG4=,stock.eastmoney.com,98,7,21,56,12,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521,86,0.2542372881355932,0.5116571415913521
data.eastmoney.com/center/,stock.eastmoney.com,26,4,0,22,0,13,0.6666666666666666,0.6443544759334233,13,0.6666666666666666,0.6443544759334233,13,0.6666666666666666,0.6443544759334233
data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202103311479477659,stock.eastmoney.com,73,7,2,46,18,61,0.3225806451612903,0.5298571597913703,61,0.3225806451612903,0.5298571597913703,61,0.3225806451612903,0.5298571597913703
data.eastmoney.com/invest/invest/default.html,stock.eastmoney.com,45,6,0,39,0,32,0.46875,0.5631578947368421,32,0.46875,0.5631578947368421,32,0.46875,0.5631578947368421
data.eastmoney.com/report/zw_macresearch.jshtml?encodeUrl=5zlXu44fGWIk5Gr4dYGP7Q9bOO1ooOpAFXvXh0mpkxU=,stock.eastmoney.com,101,7,18,66,9,89,0.24793388429752067,0.5100726694186446,89,0.24793388429752067,0.5100726694186446,89,0.24793388429752067,0.5100726694186446
data.eastmoney.com/report/zw_stock.jshtml?infocode=AP202103241475578504,stock.eastmoney.com,70,7,2,43,18,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169
data.eastmoney.com/report/zw_stock.jshtml?infocode=AP202103181473233951,stock.eastmoney.com,70,7,2,43,18,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169
data.eastmoney.com/report/zw_stock.jshtml?infocode=AP202103301478496573,stock.eastmoney.com,70,7,2,43,18,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169,58,0.3333333333333333,0.5329024586113169
jigou.eastmoney.com/stock/zhongxinjiantouzhengquan,stock.eastmoney.com,50,4,0,46,0,36,0.43478260869565216,0.6298245614035088,36,0.43478260869565216,0.6298245614035088,36,0.43478260869565216,0.6298245614035088
guba.eastmoney.com/list/bk0869.html,stock.eastmoney.com,35,5,0,26,4,22,0.5185185185185185,0.5575187969924812,22,0.5185185185185185,0.5575187969924812,22,0.5185185185185185,0.5575187969924812
guba.eastmoney.com/remenguandian.aspx,stock.eastmoney.com,37,4,0,33,0,24,0.5,0.5503115897852741,24,0.5,0.5503115897852741,24,0.5,0.5503115897852741
data.eastmoney.com/zlsj/qfii.html,stock.eastmoney.com,33,5,0,28,0,20,0.5769230769230769,0.6035619351408824,20,0.5769230769230769,0.6035619351408824,20,0.5769230769230769,0.6035619351408824
guba.eastmoney.com/list/gmxx.html,stock.eastmoney.com,33,5,0,28,0,20,0.5384615384615384,0.5655996050732893,20,0.5384615384615384,0.5655996050732893,20,0.5384615384615384,0.5655996050732893
guba.eastmoney.com/list/kcb.html,stock.eastmoney.com,32,5,0,27,0,19,0.5490196078431373,0.5700187969924811,19,0.5490196078431373,0.5700187969924811,19,0.5490196078431373,0.5700187969924811
quote.eastmoney.com/center/whsc.html,stock.eastmoney.com,36,5,0,31,0,21,0.5454545454545454,0.6788499025341131,21,0.5454545454545454,0.6788499025341131,21,0.5454545454545454,0.6788499025341131
quote.eastmoney.com/forex/HKDCNYI.html,stock.eastmoney.com,38,5,7,26,0,23,0.5263157894736842,0.6710526315789473,23,0.5263157894736842,0.6710526315789473,23,0.5263157894736842,0.6710526315789473
quote.eastmoney.com/cnyrate/USDCNYC.html,stock.eastmoney.com,40,5,7,28,0,25,0.5084745762711864,0.6640350877192982,25,0.5084745762711864,0.6640350877192982,25,0.5084745762711864,0.6640350877192982
quote.eastmoney.com/forex/USDCNH.html,stock.eastmoney.com,37,5,6,26,0,22,0.5357142857142857,0.674845898530109,22,0.5357142857142857,0.674845898530109,22,0.5357142857142857,0.674845898530109
quote.eastmoney.com/center/gridlist.html#ab_comparison_sh,stock.eastmoney.com,56,8,0,49,0,42,0.39473684210526316,0.6242690058479532,42,0.39473684210526316,0.6242690058479532,42,0.39473684210526316,0.6242690058479532
quote.eastmoney.com/center/gridlist.html#ab_comparison_sz,stock.eastmoney.com,56,8,0,49,0,42,0.39473684210526316,0.6242690058479532,42,0.39473684210526316,0.6242690058479532,42,0.39473684210526316,0.6242690058479532
quote.eastmoney.com/center/gridlist.html#b_board,stock.eastmoney.com,47,7,0,41,0,33,0.44776119402985076,0.641812865497076,33,0.44776119402985076,0.641812865497076,33,0.44776119402985076,0.641812865497076
data.eastmoney.com/notices/shb.html,stock.eastmoney.com,35,5,0,30,0,22,0.5555555555555556,0.6101660401002507,22,0.5555555555555556,0.6101660401002507,22,0.5555555555555556,0.6101660401002507
data.eastmoney.com/notices/szb.html,stock.eastmoney.com,35,5,0,30,0,22,0.5555555555555556,0.6101660401002507,22,0.5555555555555556,0.6101660401002507,22,0.5555555555555556,0.6101660401002507
quote.eastmoney.com/forex/USDHKD.html,stock.eastmoney.com,37,5,6,26,0,22,0.5357142857142857,0.674845898530109,22,0.5357142857142857,0.674845898530109,22,0.5357142857142857,0.674845898530109
quote.eastmoney.com/center/gridlist.html#b_board,stock.eastmoney.com,47,7,0,41,0,33,0.44776119402985076,0.641812865497076,33,0.44776119402985076,0.641812865497076,33,0.44776119402985076,0.641812865497076
quote.eastmoney.com/center/gridlist.html#b_board,stock.eastmoney.com,47,7,0,41,0,33,0.44776119402985076,0.641812865497076,33,0.44776119402985076,0.641812865497076,33,0.44776119402985076,0.641812865497076
quote.eastmoney.com/center/gridlist.html?st=ChangePercent&sr=1&sortType=C&sortRule=1#b_board,stock.eastmoney.com,90,11,5,70,2,77,0.2702702702702703,0.5886727688787184,77,0.2702702702702703,0.5886727688787184,77,0.2702702702702703,0.5886727688787184
quote.eastmoney.com/gb/zsUDI.html,stock.eastmoney.com,33,5,3,25,0,18,0.5769230769230769,0.6923179160021266,18,0.5769230769230769,0.6923179160021266,18,0.5769230769230769,0.6923179160021266
quote.eastmoney.com/center/gridlist.html#hk_sh_stocks,stock.eastmoney.com,52,8,0,45,0,38,0.4166666666666667,0.6313306852035749,38,0.4166666666666667,0.6313306852035749,38,0.4166666666666667,0.6313306852035749
quote.eastmoney.com/center/gridlist.html#hk_sz_stocks,stock.eastmoney.com,52,8,0,45,0,38,0.4166666666666667,0.6313306852035749,38,0.4166666666666667,0.6313306852035749,38,0.4166666666666667,0.6313306852035749
favor.fund.eastmoney.com/,stock.eastmoney.com,25,4,0,21,0,10,0.6818181818181818,0.6631578947368421,10,0.6818181818181818,0.6631578947368421,10,0.6818181818181818,0.6631578947368421
quote.eastmoney.com/center/gridlist.html#us_media,stock.eastmoney.com,48,7,0,42,0,34,0.4411764705882353,0.6395452918009309,34,0.4411764705882353,0.6395452918009309,34,0.4411764705882353,0.6395452918009309
xinsanban.eastmoney.com/Article/NewsList,stock.eastmoney.com,40,4,3,33,0,25,0.5084745762711864,0.6214912280701755,25,0.5084745762711864,0.6214912280701755,25,0.5084745762711864,0.6214912280701755
data.eastmoney.com/stockdata/300682.html,stock.eastmoney.com,40,5,0,29,6,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316
data.eastmoney.com/report/orgpublish.jshtml?orgcode=80000162,stock.eastmoney.com,59,6,0,45,8,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871
data.eastmoney.com/report/orgpublish.jshtml?orgcode=80000048,stock.eastmoney.com,59,6,0,45,8,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871
data.eastmoney.com/stockdata/300188.html,stock.eastmoney.com,40,5,0,29,6,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316
data.eastmoney.com/report/orgpublish.jshtml?orgcode=10001043,stock.eastmoney.com,59,6,0,45,8,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871
data.eastmoney.com/stockdata/002202.html,stock.eastmoney.com,40,5,0,29,6,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316
data.eastmoney.com/report/orgpublish.jshtml?orgcode=80000200,stock.eastmoney.com,59,6,0,45,8,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871
data.eastmoney.com/stockdata/601128.html,stock.eastmoney.com,40,5,0,29,6,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316,27,0.5084745762711864,0.5911184210526316
data.eastmoney.com/report/orgpublish.jshtml?orgcode=80000206,stock.eastmoney.com,59,6,0,45,8,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871,47,0.379746835443038,0.5466739766081871
jigou.eastmoney.com/stock/aijianzhengquan,stock.eastmoney.com,41,4,0,37,0,27,0.5,0.651775780915704,27,0.5,0.651775780915704,27,0.5,0.651775780915704
jigou.eastmoney.com/Stock/damotouzi,stock.eastmoney.com,35,4,1,30,0,21,0.5555555555555556,0.6726817042606515,21,0.5555555555555556,0.6726817042606515,21,0.5555555555555556,0.6726817042606515
jigou.eastmoney.com/Stock/dongwuzhengquan,stock.eastmoney.com,41,4,1,36,0,27,0.5,0.651775780915704,27,0.5,0.651775780915704,27,0.5,0.651775780915704
jigou.eastmoney.com/futures/guoxinqihuo,stock.eastmoney.com,39,4,0,35,0,25,0.5172413793103449,0.658029689608637,25,0.5172413793103449,0.658029689608637,25,0.5172413793103449,0.658029689608637
jigou.eastmoney.com/Stock/huabaozhengquan,stock.eastmoney.com,41,4,1,36,0,27,0.5,0.651775780915704,27,0.5,0.651775780915704,27,0.5,0.651775780915704
jigou.eastmoney.com/Stock/kedetouzi,stock.eastmoney.com,35,4,1,30,0,21,0.5555555555555556,0.6726817042606515,21,0.5555555555555556,0.6726817042606515,21,0.5555555555555556,0.6726817042606515
jigou.eastmoney.com/Stock/ningbohaishun,stock.eastmoney.com,39,4,1,34,0,25,0.5172413793103449,0.658029689608637,25,0.5172413793103449,0.658029689608637,25,0.5172413793103449,0.658029689608637
jigou.eastmoney.com/Stock/qiankuntouzi,stock.eastmoney.com,38,4,1,33,0,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298
jigou.eastmoney.com/futures/ruidaqihuo,stock.eastmoney.com,38,4,0,34,0,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298
jigou.eastmoney.com/stock/shenwanhongyuan,stock.eastmoney.com,41,4,0,37,0,27,0.5,0.651775780915704,27,0.5,0.651775780915704,27,0.5,0.651775780915704
jigou.eastmoney.com/stock/tianxintougu,stock.eastmoney.com,38,4,0,34,0,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298
jigou.eastmoney.com/futures/tianfengqihuo,stock.eastmoney.com,41,4,0,37,0,27,0.5,0.651775780915704,27,0.5,0.651775780915704,27,0.5,0.651775780915704
jigou.eastmoney.com/futures/xinhuqihuo,stock.eastmoney.com,38,4,0,34,0,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298,24,0.5263157894736842,0.6614035087719298
jigou.eastmoney.com/Stock/zhongzhengtouzi,stock.eastmoney.com,41,4,1,36,0,27,0.5,0.651775780915704,27,0.5,0.651775780915704,27,0.5,0.651775780915704
jigou.eastmoney.com/stock/zhongfujinshi,stock.eastmoney.com,39,4,0,35,0,25,0.5172413793103449,0.658029689608637,25,0.5172413793103449,0.658029689608637,25,0.5172413793103449,0.658029689608637
jigou.eastmoney.com/Stock/jinbailintouzi,stock.eastmoney.com,40,4,1,35,0,26,0.5084745762711864,0.6548245614035089,26,0.5084745762711864,0.6548245614035089,26,0.5084745762711864,0.6548245614035089
quote.eastmoney.com/center/gridlist.html#kcb_board,stock.eastmoney.com,49,7,0,43,0,35,0.43478260869565216,0.6373684210526317,35,0.43478260869565216,0.6373684210526317,35,0.43478260869565216,0.6373684210526317
quote.eastmoney.com/center/gridlist.html#neeq_selected,stock.eastmoney.com,53,7,0,47,0,39,0.410958904109589,0.6294671864847303,39,0.410958904109589,0.6294671864847303,39,0.410958904109589,0.6294671864847303
about.eastmoney.com/home/contact,stock.eastmoney.com,32,4,0,28,0,17,0.5882352941176471,0.7390350877192983,17,0.5882352941176471,0.7390350877192983,17,0.5882352941176471,0.7390350877192983
about.eastmoney.com/home/conceal,stock.eastmoney.com,32,4,0,28,0,17,0.5882352941176471,0.7390350877192983,17,0.5882352941176471,0.7390350877192983,17,0.5882352941176471,0.7390350877192983
video.eastmoney.com/a/202103291862487818.html,stock.eastmoney.com,45,5,0,22,18,31,0.46875,0.5964912280701754,31,0.46875,0.5964912280701754,31,0.46875,0.5964912280701754
jigou.eastmoney.com/stock/hexintougu,stock.eastmoney.com,36,4,0,32,0,22,0.5454545454545454,0.6687134502923976,22,0.5454545454545454,0.6687134502923976,22,0.5454545454545454,0.6687134502923976
jigou.eastmoney.com/stock/boxingtougu,stock.eastmoney.com,37,4,0,33,0,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644
jigou.eastmoney.com/stock/jujingtougu,stock.eastmoney.com,37,4,0,33,0,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644
jigou.eastmoney.com/Stock/jufengtougu,stock.eastmoney.com,37,4,1,32,0,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644
jigou.eastmoney.com/simu/xingshitouzi,stock.eastmoney.com,37,4,0,33,0,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644,23,0.5357142857142857,0.664959696538644
quote.eastmoney.com/center/hsgt.html,stock.eastmoney.com,36,5,0,31,0,21,0.5454545454545454,0.6788499025341131,21,0.5454545454545454,0.6788499025341131,21,0.5454545454545454,0.6788499025341131
quote.eastmoney.com/zixuan/?from=home,stock.eastmoney.com,36,5,0,31,0,22,0.5357142857142857,0.674845898530109,22,0.5357142857142857,0.674845898530109,22,0.5357142857142857,0.674845898530109
